square_feet,num_bedrooms,num_bathrooms,lot_size,year_built,has_garage,neighborhood,price_k
2676.0,4,3,3554.0,2011,No,D,365.83
3050.0,4,1,6876.0,1983,Yes,A,430.3
1979.0,3,2,4687.0,2000,Yes,A,317.82
3080.0,2,2,4231.0,1993,Yes,C,379.55
2046.0,5,2,5807.0,2019,Yes,B,360.72
1810.0,5,2,4110.0,2004,No,C,308.4
1685.0,5,3,4977.0,2015,No,B,307.01
2819.0,5,2,7721.0,2007,Yes,A,442.31
1610.0,4,3,7679.0,1992,No,B,301.43
2368.0,4,2,4389.0,2010,No,C,339.47
1720.0,4,1,4726.0,1987,No,B,283.48
1770.0,4,2,4071.0,1977,Yes,B,282.87
2515.0,2,2,2111.0,2006,No,D,297.43
1810.0,3,3,6554.0,1990,No,B,291.41
1798.0,5,3,8632.0,1999,No,C,317.58
2566.0,3,1,4335.0,2010,Yes,C,351.08
2799.0,4,1,3775.0,2018,No,A,373.41
2322.0,2,2,4591.0,2012,No,B,326.6
1673.0,3,4,5128.0,1975,Yes,D,272.9
1745.0,3,1,3297.0,1975,Yes,C,263.3
2040.0,2,2,4312.0,1972,No,B,302.18
2160.0,2,2,6522.0,2001,Yes,B,323.54
1506.0,2,2,5191.0,2019,Yes,B,285.89
2362.0,4,1,6906.0,1953,Yes,C,322.74
2043.0,2,1,5547.0,1950,Yes,A,312.51
1142.0,3,2,3367.0,1955,No,B,206.87
1536.0,2,1,4136.0,2005,No,B,240.93
1748.0,4,1,5373.0,1978,Yes,B,308.52
1964.0,4,1,3316.0,1952,Yes,C,263.36
2945.0,4,2,3122.0,1991,Yes,C,382.67
2119.0,3,2,3212.0,1958,Yes,A,328.38
1580.0,3,2,5774.0,2008,Yes,A,285.37
2110.0,4,2,4451.0,1987,No,D,296.59
1824.0,4,1,6774.0,1991,No,C,277.83
2162.0,2,2,3655.0,1999,No,C,284.99
2290.0,3,1,1314.0,1963,No,A,302.69
2605.0,3,2,4804.0,1994,No,A,366.47
1988.0,2,1,7471.0,1982,Yes,B,313.71
2819.0,4,3,5052.0,1969,No,D,372.42
2454.0,3,1,2942.0,1983,No,A,326.54
1646.0,3,3,2564.0,2016,Yes,D,267.16
3105.0,3,3,6797.0,2016,No,A,430.23
2163.0,5,2,3789.0,2019,Yes,B,364.63
1582.0,4,3,7313.0,1988,No,B,291.47
2826.0,4,1,5981.0,1992,Yes,A,404.33
3039.0,3,1,3846.0,1988,Yes,D,371.18
1983.0,4,2,6751.0,1993,Yes,B,336.6
1748.0,3,1,3614.0,1950,No,A,269.49
1914.0,2,2,2829.0,1999,No,A,294.9
2357.0,3,2,3700.0,2011,Yes,B,348.79
2639.0,3,1,6153.0,1952,No,A,350.3
2285.0,3,2,6707.0,1957,Yes,A,348.18
2051.0,4,1,4406.0,1997,Yes,A,343.45
2749.0,2,2,2198.0,1990,Yes,A,367.54
1844.0,3,4,2665.0,1985,Yes,D,299.63
2515.0,2,2,3399.0,2006,Yes,B,347.15
1856.0,3,2,3059.0,1992,No,C,278.85
2216.0,2,2,5398.0,1977,Yes,C,318.88
1943.0,3,3,7907.0,2008,Yes,D,315.56
1972.0,3,1,6194.0,1978,Yes,A,295.82
1811.0,3,4,3308.0,1987,Yes,B,293.1
2672.0,3,2,3958.0,1983,Yes,B,372.83
1634.0,3,2,4251.0,2014,Yes,B,297.74
1630.0,3,4,5584.0,1969,Yes,B,301.05
3060.0,3,3,7357.0,1975,No,A,415.56
2489.0,3,2,4299.0,1976,Yes,C,332.76
807.0,4,1,7308.0,1972,No,A,218.44
1717.0,3,3,8156.0,2020,Yes,D,305.29
1094.0,3,2,4475.0,1971,Yes,A,255.23
1525.0,5,2,4437.0,1996,No,C,284.38
431.0,4,1,4459.0,2017,Yes,C,193.15
1932.0,5,2,5094.0,2016,No,A,336.82
1429.0,4,3,4463.0,2015,Yes,D,274.6
2030.0,3,2,6326.0,2018,Yes,B,331.51
1187.0,3,3,2677.0,1964,Yes,D,201.76
2041.0,4,1,4198.0,1993,Yes,A,338.88
1793.0,5,1,5494.0,2000,Yes,C,315.85
2751.0,4,2,6305.0,2014,No,A,399.75
2706.0,4,3,8293.0,1974,Yes,B,410.35
2393.0,3,4,3066.0,2010,Yes,B,379.4
1837.0,3,3,4022.0,1966,No,B,280.76
2993.0,5,1,1600.0,2001,Yes,B,398.86
1223.0,4,4,3335.0,2007,Yes,C,256.2
1298.0,5,3,2347.0,2006,No,C,273.77
1958.0,4,1,4218.0,1987,No,B,297.62
3127.0,3,2,4657.0,2018,No,B,379.72
1899.0,3,2,5704.0,1986,Yes,B,308.52
1908.0,5,2,4552.0,1983,Yes,B,339.28
1279.0,3,4,5705.0,1984,Yes,A,295.31
2473.0,3,1,5171.0,2009,No,C,345.94
2477.0,3,2,3450.0,1988,No,C,321.71
2395.0,3,1,2471.0,1995,Yes,B,338.75
1685.0,2,2,5876.0,1965,Yes,C,273.42
1647.0,4,3,7470.0,1980,Yes,D,300.61
1353.0,2,1,8803.0,1963,Yes,D,229.39
2042.0,3,2,6403.0,1996,Yes,C,289.52
1460.0,4,4,7186.0,1981,Yes,B,308.47
1411.0,3,3,5692.0,1966,Yes,B,254.18
1788.0,4,2,5453.0,2005,No,B,308.8
1755.0,3,1,5167.0,1985,Yes,B,285.54
1731.0,5,2,4841.0,1991,Yes,C,297.61
2233.0,3,3,5911.0,1968,Yes,D,313.96
2040.0,2,3,4219.0,1956,Yes,A,315.87
1856.0,4,1,4779.0,2004,Yes,A,331.15
2092.0,4,2,3233.0,1979,No,A,315.27
1504.0,3,1,5712.0,1978,No,C,237.71
2053.0,5,1,3561.0,2016,Yes,B,327.41
2075.0,3,2,5051.0,1983,No,B,323.36
1248.0,5,1,5751.0,1983,Yes,B,271.03
2498.0,3,1,5879.0,1951,No,D,280.17
1559.0,3,3,6157.0,1976,Yes,B,288.38
2045.0,3,2,4680.0,1996,Yes,C,297.46
2582.0,3,3,5729.0,2006,Yes,A,384.83
2463.0,3,2,4270.0,1966,No,C,307.42
2017.0,3,3,2044.0,1975,Yes,A,337.15
1819.0,2,2,5795.0,1959,Yes,D,271.38
2474.0,3,2,5448.0,1988,No,C,343.23
2337.0,3,2,6520.0,1958,Yes,A,371.88
1691.0,4,1,4962.0,1974,No,A,288.21
1603.0,3,3,2595.0,1969,Yes,B,301.43
964.0,4,2,4863.0,1964,No,A,216.32
2077.0,5,1,6330.0,1960,Yes,C,337.91
1959.0,4,2,5714.0,1965,No,D,287.76
2568.0,5,3,4780.0,1971,Yes,C,383.35
2180.0,3,1,2505.0,2011,No,A,311.79
2667.0,2,1,3461.0,1973,Yes,B,347.11
1651.0,3,3,5716.0,1985,Yes,C,294.41
2569.0,3,1,2502.0,1967,Yes,D,315.17
1736.0,4,1,4523.0,1969,Yes,A,301.63
2389.0,3,2,5058.0,1957,Yes,B,357.08
1271.0,3,2,6725.0,1964,No,B,238.22
2118.0,4,2,5922.0,1996,No,B,344.27
1008.0,3,2,6444.0,1973,Yes,B,233.28
1866.0,2,3,5453.0,1996,Yes,B,316.01
2220.0,3,3,3732.0,1967,No,B,314.81
1740.0,5,4,4080.0,1981,No,A,327.19
1475.0,4,2,3601.0,1991,Yes,B,282.34
2423.0,3,1,5886.0,1986,Yes,C,342.28
1948.0,3,4,3959.0,1982,Yes,A,338.6
1755.0,2,1,4409.0,1950,No,C,242.37
2021.0,3,3,5034.0,1976,Yes,B,336.15
3318.0,4,1,7462.0,1966,No,B,420.78
2577.0,3,3,5986.0,1995,Yes,D,376.12
2581.0,3,3,3841.0,1983,Yes,C,352.37
2218.0,5,2,5228.0,1952,No,C,312.84
2083.0,4,1,7477.0,2005,Yes,C,338.13
802.0,4,1,5923.0,1961,Yes,B,205.78
1661.0,2,2,2603.0,1975,Yes,C,265.3
1760.0,2,1,3627.0,1973,Yes,B,265.32
1063.0,2,2,3512.0,2009,No,C,215.49
1421.0,4,2,7161.0,2007,Yes,B,301.23
1010.0,2,2,6884.0,2012,Yes,C,234.4
1981.0,4,2,4062.0,1957,Yes,C,305.15
2409.0,5,2,4030.0,1975,Yes,C,337.06
2553.0,3,1,5067.0,2007,Yes,B,355.59
2207.0,3,3,5112.0,1987,Yes,B,350.25
1518.0,4,3,3557.0,1998,Yes,D,259.34
1034.0,5,2,4626.0,1992,Yes,A,275.34
1122.0,4,1,2820.0,2008,Yes,B,252.9
1366.0,2,3,6908.0,1970,Yes,A,272.37
1556.0,2,1,2360.0,1962,Yes,A,266.17
1920.0,4,1,2343.0,1952,No,C,272.04
1493.0,4,2,5653.0,1981,No,D,266.81
2169.0,2,1,3145.0,1970,No,A,296.92
1884.0,3,1,4249.0,1963,Yes,C,274.74
2005.0,4,4,5095.0,1957,No,B,331.67
2570.0,3,2,6013.0,1956,Yes,C,348.59
1410.0,4,3,4668.0,2008,Yes,C,291.93
2209.0,2,1,7669.0,1951,Yes,C,303.86
1993.0,4,3,4999.0,2018,Yes,A,348.39
1833.0,4,2,6786.0,1993,Yes,A,327.05
2443.0,3,1,5418.0,2015,Yes,D,349.18
2440.0,4,3,8197.0,1967,No,A,381.82
1527.0,4,3,6588.0,1965,Yes,A,293.79
1909.0,5,1,5065.0,1961,Yes,B,311.25
2141.0,3,3,5943.0,2009,Yes,C,339.93
1863.0,4,2,4609.0,2003,Yes,C,324.13
2293.0,4,3,4594.0,1989,Yes,B,354.27
2141.0,3,3,3045.0,1992,Yes,C,328.69
2916.0,4,1,3788.0,1971,Yes,C,388.49
1235.0,2,1,8091.0,1953,No,A,225.76
1939.0,3,2,3194.0,1970,Yes,A,308.74
1546.0,3,3,4017.0,1972,Yes,A,282.9
2302.0,2,2,4859.0,1991,No,A,341.35
1191.0,5,2,4909.0,1990,Yes,A,288.56
2173.0,4,1,5576.0,1965,Yes,C,314.87
1685.0,3,3,4296.0,1985,Yes,D,266.04
1633.0,4,2,5668.0,1966,Yes,C,278.55
1277.0,3,3,6714.0,2003,Yes,A,281.18
1767.0,3,3,6900.0,1956,No,C,276.09
2542.0,2,1,4599.0,1990,Yes,B,335.14
1987.0,3,2,5917.0,2011,Yes,C,323.26
2314.0,2,4,3281.0,2006,No,D,302.42
2832.0,4,1,3917.0,1982,No,C,358.82
2132.0,3,3,3239.0,1975,Yes,B,316.49
1721.0,3,3,4931.0,1973,Yes,B,286.48
2234.0,3,2,3711.0,1980,No,C,299.79
1728.0,3,1,2719.0,1976,No,A,261.36
1748.0,5,1,4421.0,1998,Yes,A,307.83
1240.0,2,2,2407.0,2015,Yes,B,235.6
2463.0,4,1,6991.0,2019,Yes,C,381.52
1807.0,3,2,4164.0,1980,Yes,A,301.27
2091.0,4,2,6478.0,1974,No,B,325.79
1482.0,3,2,4262.0,1965,Yes,B,258.56
2218.0,5,2,3208.0,1955,Yes,B,343.81
1619.0,3,3,6763.0,2018,Yes,B,299.59
1929.0,3,2,5133.0,1966,Yes,C,307.26
2439.0,5,2,7830.0,1958,Yes,C,376.82
2395.0,4,3,4300.0,2011,Yes,D,349.22
1989.0,3,2,4333.0,1962,No,A,316.52
1116.0,5,4,6507.0,1956,No,B,273.63
3496.0,4,1,6518.0,1967,Yes,B,463.87
2873.0,3,3,5230.0,1994,No,A,400.93
2361.0,3,2,10003.0,1973,Yes,A,365.85
1623.0,3,3,4579.0,2004,Yes,B,291.52
1943.0,3,3,3096.0,1981,No,C,293.42
1728.0,4,2,3496.0,1956,Yes,A,283.63
2632.0,3,2,4588.0,1969,Yes,B,359.56
2131.0,2,3,7278.0,1968,Yes,C,291.33
1608.0,4,1,4720.0,2011,No,B,287.94
1765.0,3,3,7349.0,1963,Yes,A,319.74
2561.0,5,1,5652.0,1981,Yes,D,351.14
2800.0,5,3,6625.0,1958,Yes,A,417.72
2764.0,5,2,5581.0,1998,Yes,A,407.32
2379.0,4,2,5569.0,1965,Yes,B,342.71
1874.0,3,1,6129.0,1973,Yes,A,310.93
379.0,3,2,4150.0,1979,Yes,A,186.64
2149.0,3,2,4166.0,1957,Yes,B,305.95
1999.0,3,2,5524.0,1959,No,D,295.27
2070.0,4,1,7912.0,1985,Yes,B,337.69
2027.0,2,3,2689.0,1973,Yes,B,297.24
1337.0,5,1,1956.0,1957,Yes,D,231.45
2279.0,5,3,4604.0,1950,Yes,A,363.41
2316.0,3,2,6546.0,1982,Yes,B,346.53
2341.0,3,2,5077.0,1980,No,B,313.43
2473.0,3,1,3246.0,2011,No,B,343.63
2302.0,4,2,5119.0,1984,Yes,B,342.75
1795.0,4,2,2401.0,1993,No,B,300.36
1965.0,3,1,5943.0,1996,No,B,286.98
2046.0,3,1,4536.0,1981,No,D,282.87
2054.0,3,1,4877.0,2012,No,A,325.68
2499.0,5,1,5641.0,1971,Yes,C,358.18
2322.0,2,1,5309.0,1956,Yes,A,309.29
3039.0,2,1,4188.0,1955,No,B,354.65
3103.0,4,2,6550.0,1990,Yes,A,447.09
2040.0,4,2,6195.0,1961,Yes,D,294.71
82.0,4,2,2339.0,1989,Yes,C,147.12
2618.0,3,1,4655.0,2018,No,B,341.84
1730.0,4,2,3380.0,2007,Yes,D,288.73
1599.0,3,2,3098.0,1952,Yes,C,271.39
1801.0,2,2,5803.0,1992,Yes,D,276.64
1777.0,3,3,4371.0,1957,Yes,C,277.79
2306.0,2,2,4786.0,1962,Yes,A,351.9
1220.0,3,2,3995.0,2005,No,C,232.35
1461.0,5,2,5555.0,1968,No,D,255.75
2172.0,3,2,6018.0,1972,No,A,324.38
2311.0,5,3,8255.0,1992,Yes,C,366.66
2321.0,3,3,4729.0,1973,Yes,A,362.14
1606.0,3,2,2827.0,1952,No,B,258.27
1511.0,4,4,4244.0,1963,No,A,285.35
1747.0,4,2,6271.0,1982,No,B,303.7
2120.0,3,2,3841.0,1976,Yes,C,286.47
2743.0,4,1,2777.0,1961,Yes,A,366.97
976.0,2,2,3872.0,1995,No,B,200.74
1890.0,5,3,4200.0,2020,Yes,C,334.11
1334.0,2,3,3376.0,1995,Yes,D,224.97
1174.0,4,2,5326.0,1965,No,A,234.1
2483.0,3,2,4881.0,2007,No,A,353.25
2272.0,4,2,6185.0,1963,Yes,A,356.79
2225.0,4,3,4331.0,1992,Yes,A,373.29
2461.0,2,2,5837.0,1974,No,C,324.6
1760.0,5,2,4262.0,1964,Yes,D,294.39
1784.0,3,2,3306.0,1979,No,B,254.72
3093.0,3,3,4185.0,1993,No,B,406.14
1877.0,4,3,2573.0,1958,No,C,289.19
2368.0,2,1,7682.0,1960,Yes,A,348.71
2003.0,3,1,5214.0,2015,Yes,A,302.22
1076.0,3,3,3807.0,1971,Yes,C,231.45
978.0,4,3,4434.0,1969,Yes,A,249.17
1711.0,2,2,1324.0,1978,Yes,B,259.23
2528.0,3,2,7152.0,2012,Yes,A,379.91
2394.0,4,3,7005.0,1990,Yes,D,361.09
2457.0,4,3,5161.0,1997,Yes,B,363.5
1506.0,5,3,5479.0,1976,Yes,B,305.71
2808.0,4,1,3098.0,1980,Yes,A,395.09
1518.0,4,3,3208.0,1974,Yes,A,288.34
2106.0,3,1,2454.0,1998,No,B,289.06
1995.0,2,3,4758.0,2019,Yes,D,290.49
1913.0,4,1,6592.0,2013,Yes,B,335.98
2669.0,5,2,4425.0,2005,Yes,C,373.76
1647.0,4,2,5522.0,1956,Yes,A,295.46
1325.0,2,3,6468.0,2019,Yes,A,295.52
2010.0,3,2,2564.0,1984,Yes,A,319.14
1800.0,4,1,7768.0,1970,No,B,280.21
3689.0,4,3,6736.0,1996,Yes,D,467.0
2338.0,4,2,5771.0,2009,No,B,346.97
1795.0,3,2,6386.0,1966,No,C,275.26
1472.0,3,4,6457.0,1966,Yes,D,286.41
1060.0,5,2,5439.0,2020,Yes,B,282.54
1487.0,4,3,7142.0,1974,Yes,B,313.04
2057.0,3,2,4321.0,1983,No,A,302.44
2714.0,3,3,5693.0,1975,Yes,B,396.82
2561.0,5,3,6982.0,1955,Yes,C,372.39
2115.0,4,2,963.0,1959,No,C,275.52
1838.0,3,4,5657.0,1952,Yes,C,301.96
2134.0,2,2,6087.0,2008,Yes,A,344.99
1741.0,2,3,2437.0,2018,Yes,A,313.41
2859.0,3,3,5423.0,1997,Yes,C,388.44
1905.0,4,2,3809.0,1972,Yes,D,306.53
1957.0,3,2,5595.0,1954,Yes,C,317.4
892.0,4,4,4858.0,2005,Yes,A,257.38
1902.0,4,1,3581.0,1987,Yes,A,327.68
2418.0,2,2,6664.0,1956,No,D,305.83
1466.0,2,2,4372.0,1966,Yes,A,275.14
1625.0,3,1,5405.0,1958,Yes,A,271.74
2396.0,2,3,6971.0,1995,Yes,B,371.39
1262.0,2,2,3625.0,1986,No,A,230.47
2529.0,4,2,5012.0,1956,Yes,A,381.26
1734.0,4,3,4257.0,1966,Yes,A,313.36
1806.0,4,2,4592.0,1990,No,D,274.16
1438.0,4,2,8234.0,2013,No,A,301.1
2189.0,4,3,5685.0,2006,Yes,D,346.83
3230.0,4,3,5470.0,1994,Yes,B,437.94
2391.0,3,3,5786.0,1957,No,C,332.34
1568.0,5,1,5645.0,1959,Yes,D,269.44
2568.0,2,1,2261.0,2003,Yes,B,323.51
1842.0,3,2,8445.0,2015,No,C,308.32
2687.0,3,1,2803.0,1993,Yes,B,359.05
2403.0,5,2,7599.0,1997,Yes,B,371.17
528.0,5,2,5927.0,2020,Yes,B,230.63
1498.0,4,2,5271.0,1951,No,D,249.6
2472.0,4,2,4542.0,1955,Yes,C,344.31
2076.0,3,2,8908.0,1994,No,A,343.97
1488.0,5,2,5907.0,1959,Yes,B,288.18
1683.0,4,1,5027.0,1958,Yes,D,258.54
1047.0,5,2,4197.0,1981,Yes,A,268.33
1956.0,3,2,4017.0,1951,Yes,B,267.53
3105.0,3,3,5076.0,1970,Yes,B,413.72
2402.0,4,3,3604.0,1952,Yes,A,370.12
3095.0,2,3,6019.0,1972,Yes,B,410.45
2441.0,5,2,4032.0,1986,Yes,C,357.33
2514.0,3,1,6507.0,1985,Yes,C,358.28
2987.0,5,1,6474.0,1963,Yes,B,419.16
2189.0,3,3,4917.0,1964,Yes,C,307.98
1906.0,4,1,5870.0,1984,Yes,B,311.14
2516.0,3,2,5946.0,1971,Yes,A,369.3
2727.0,4,1,2807.0,1996,Yes,C,360.75
1760.0,3,1,7598.0,1985,Yes,D,287.68
1639.0,5,3,4616.0,1964,Yes,A,322.57
2069.0,4,2,6043.0,2007,Yes,D,325.48
2416.0,3,2,6085.0,1980,Yes,D,340.13
2399.0,5,1,1266.0,1990,No,A,336.48
1288.0,3,2,4015.0,1975,No,D,230.46
2956.0,3,3,6261.0,1979,Yes,C,413.94
1679.0,2,2,5093.0,1961,Yes,B,286.76
1867.0,4,3,6033.0,1980,No,B,319.8
1549.0,3,1,5139.0,1951,No,C,241.53
3349.0,3,2,6844.0,1969,Yes,C,418.43
2121.0,5,3,5171.0,2007,No,A,363.36
1575.0,4,4,7136.0,1969,Yes,B,316.96
2432.0,2,1,3530.0,1983,Yes,C,326.02
2385.0,4,1,4809.0,2009,Yes,A,361.19
1906.0,5,2,4110.0,1983,Yes,D,315.17
2420.0,2,1,5583.0,1986,Yes,D,319.25
1587.0,4,1,4582.0,2016,Yes,C,288.5
1754.0,3,2,4656.0,1968,No,A,282.56
995.0,4,2,3943.0,2001,No,D,210.14
1338.0,3,3,4309.0,1993,Yes,C,268.53
2904.0,4,1,4985.0,1976,Yes,A,412.23
2821.0,2,4,1968.0,1987,Yes,B,354.81
2033.0,4,3,1547.0,1970,Yes,A,325.19
2831.0,2,3,5089.0,1987,No,A,362.72
1920.0,3,3,846.0,1962,Yes,A,297.73
1878.0,2,3,4710.0,1970,Yes,B,306.75
2028.0,4,3,4434.0,1991,No,D,308.05
1938.0,3,2,5813.0,1997,No,A,328.28
1892.0,3,2,3992.0,1995,Yes,C,298.08
2572.0,3,3,7354.0,2006,No,D,336.38
2075.0,4,2,6272.0,2001,No,C,320.45
2356.0,3,1,2732.0,1971,Yes,C,322.92
2516.0,4,3,4573.0,1966,Yes,D,358.11
2194.0,2,2,7291.0,1975,Yes,C,327.74
1515.0,2,3,3954.0,1988,No,C,243.65
1324.0,3,1,4921.0,2020,Yes,A,287.7
2074.0,5,2,7106.0,2012,Yes,B,362.41
1914.0,2,1,4189.0,2000,Yes,B,278.6
2044.0,2,3,6684.0,1979,Yes,B,319.18
1992.0,2,1,3635.0,1990,No,B,281.53
3292.0,4,3,669.0,1982,Yes,D,384.36
1335.0,3,1,6843.0,1999,No,D,228.14
1005.0,4,1,5658.0,2012,Yes,A,251.12
2166.0,2,1,5757.0,1988,No,B,305.16
1812.0,2,2,3361.0,1977,Yes,D,254.27
2158.0,3,2,3480.0,1967,Yes,B,322.49
2292.0,4,1,6726.0,2008,No,C,332.73
2642.0,4,2,5365.0,2015,Yes,B,367.73
1246.0,2,1,4824.0,1992,Yes,B,238.91
1722.0,5,3,5331.0,1962,No,B,292.56
2214.0,3,1,7263.0,1950,Yes,A,342.02
2385.0,4,2,6086.0,1981,No,D,321.98
3097.0,3,2,4288.0,1959,Yes,B,402.46
2478.0,3,3,2895.0,1964,No,B,343.43
1972.0,4,3,5882.0,1966,Yes,C,313.87
1555.0,4,3,3614.0,2012,No,B,294.75
1718.0,3,1,3226.0,2003,Yes,B,273.95
1704.0,3,3,6974.0,1972,Yes,D,285.83
2328.0,3,3,6309.0,2020,No,C,340.8
2128.0,4,3,5579.0,1999,Yes,D,326.81
1338.0,3,2,3142.0,2008,Yes,C,254.79
1782.0,4,3,7684.0,1985,Yes,C,332.49
2439.0,3,2,6543.0,1955,No,B,339.98
2176.0,2,2,4544.0,2015,Yes,A,336.55
2284.0,3,2,4227.0,1981,Yes,A,330.65
2191.0,2,2,5118.0,2002,No,C,277.38
2813.0,3,2,4282.0,2018,Yes,A,394.71
2118.0,3,2,8318.0,1951,No,D,280.92
1807.0,4,3,4422.0,1992,Yes,C,296.99
1542.0,3,2,3398.0,1989,Yes,A,285.33
2125.0,4,2,7383.0,2017,Yes,B,346.94
780.0,3,1,4146.0,1953,Yes,C,180.25
1908.0,5,4,6180.0,1995,No,C,331.52
1897.0,5,2,6013.0,1969,Yes,C,321.12
1318.0,4,1,4912.0,1963,Yes,C,243.07
1536.0,4,3,3541.0,1963,Yes,A,278.17
2405.0,3,1,4928.0,1998,Yes,C,330.29
2115.0,4,1,3245.0,1952,Yes,C,300.42
2051.0,5,2,4964.0,1970,Yes,C,326.2
2153.0,2,2,6159.0,2010,No,A,337.32
2046.0,3,1,7577.0,1951,Yes,C,299.69
2621.0,3,2,3368.0,1970,No,D,304.81
2062.0,3,3,4624.0,1959,No,B,301.6
1271.0,3,2,4213.0,1968,Yes,C,235.45
2815.0,3,1,5411.0,2002,Yes,B,382.0
2185.0,3,4,2717.0,1998,Yes,B,353.18
1705.0,5,2,3607.0,1957,No,B,271.57
1373.0,3,2,2462.0,2006,No,D,228.31
2198.0,4,1,2843.0,1973,No,A,319.14
1941.0,3,2,4009.0,1996,No,D,272.9
2787.0,3,2,7506.0,1970,Yes,C,378.11
1827.0,3,4,5521.0,1957,Yes,B,312.43
1581.0,3,2,5097.0,1968,No,B,263.72
2448.0,3,2,7020.0,1979,Yes,B,381.8
2463.0,3,3,5575.0,1975,Yes,D,346.59
2084.0,3,4,5716.0,1969,Yes,A,338.29
2338.0,4,1,4290.0,1994,Yes,B,345.47
1981.0,3,3,4044.0,2013,Yes,A,361.92
2117.0,3,2,3033.0,1979,Yes,A,322.52
2582.0,4,2,4098.0,2002,Yes,C,332.52
2313.0,2,2,4579.0,1999,Yes,A,336.55
1915.0,3,2,5517.0,2011,Yes,A,327.96
2676.0,2,1,4945.0,1991,No,A,347.33
818.0,2,2,4452.0,1977,No,A,217.04
3026.0,3,2,3632.0,2007,Yes,C,393.09
1147.0,2,1,5599.0,1980,Yes,C,216.44
1686.0,3,2,4253.0,2008,Yes,C,288.67
1980.0,4,4,5531.0,1961,No,B,318.71
1927.0,2,3,2130.0,1994,Yes,A,304.56
2503.0,3,2,5505.0,2015,Yes,C,372.46
1471.0,5,3,6120.0,2017,Yes,A,343.97
2130.0,4,2,5929.0,1981,Yes,B,345.77
1711.0,3,1,4705.0,1990,No,B,264.33
2148.0,5,2,6373.0,2004,Yes,B,377.5
1968.0,3,1,3091.0,2018,Yes,C,300.91
2046.0,2,3,4866.0,1954,Yes,A,320.22
1725.0,5,4,4710.0,2012,Yes,B,330.27
1745.0,4,2,6555.0,1953,Yes,C,292.78
2144.0,3,2,1969.0,1990,Yes,D,317.25
2472.0,4,2,3413.0,1961,Yes,B,329.97
1701.0,4,2,7621.0,1986,Yes,B,344.25
1566.0,2,3,1354.0,2004,No,B,269.03
2307.0,3,2,6222.0,1994,Yes,B,364.61
1984.0,3,1,3950.0,1977,Yes,B,303.76
2415.0,5,3,5382.0,2008,No,B,366.8
1547.0,2,1,7121.0,1956,Yes,B,259.11
1110.0,4,4,5440.0,2009,Yes,C,257.89
1733.0,2,2,7152.0,2002,No,B,283.12
1617.0,3,2,4261.0,1989,Yes,C,271.29
1961.0,4,1,4460.0,2001,No,B,307.49
1682.0,4,2,6180.0,1960,No,C,261.57
2371.0,2,3,4341.0,1999,Yes,D,315.36
1856.0,3,2,5896.0,1999,Yes,D,280.97
2075.0,3,3,6776.0,1997,Yes,B,346.38
2079.0,2,2,6303.0,2003,Yes,A,341.44
2097.0,2,3,2632.0,1955,Yes,D,294.59
1988.0,4,4,4488.0,1999,Yes,A,344.99
2255.0,3,2,5423.0,1952,Yes,D,306.83
1602.0,2,2,4634.0,1990,No,C,239.99
2700.0,3,3,5119.0,1977,Yes,D,350.12
1882.0,5,1,5443.0,1981,Yes,C,314.74
1344.0,2,3,4210.0,1988,Yes,D,265.67
2094.0,4,2,4710.0,2020,No,B,322.77
1574.0,2,3,3228.0,2012,Yes,B,262.9
2333.0,2,1,4283.0,1968,Yes,B,335.81
3105.0,2,3,2710.0,1950,Yes,B,364.21
1607.0,3,2,5175.0,1982,Yes,B,281.58
2166.0,4,3,4710.0,1982,Yes,D,325.84
1122.0,3,2,3626.0,1960,Yes,B,241.71
2227.0,4,2,7678.0,2009,Yes,C,369.12
1557.0,3,4,4632.0,1977,Yes,B,290.34
1688.0,3,3,5430.0,2011,No,D,293.7
1449.0,3,4,4042.0,1996,Yes,B,284.72
2366.0,4,2,4378.0,1966,No,A,328.67
2504.0,4,2,5487.0,1958,Yes,C,350.5
2012.0,4,2,4502.0,1957,No,C,288.94
1568.0,3,2,5005.0,2008,Yes,B,284.25
2795.0,4,1,6210.0,2018,Yes,B,407.73
1625.0,3,2,4223.0,1994,Yes,B,270.03
919.0,4,3,3002.0,1982,No,B,228.0
2229.0,5,2,2711.0,1987,Yes,C,334.61
1448.0,2,4,7158.0,2012,No,C,261.1
2494.0,3,1,6397.0,1961,No,B,334.35
1809.0,4,4,5984.0,2016,No,B,341.68
2302.0,4,2,4346.0,1978,No,A,346.56
2701.0,2,3,3000.0,1971,Yes,C,340.66
1396.0,5,2,4577.0,1983,No,D,258.91
1717.0,4,3,4860.0,2019,No,C,283.4
1962.0,2,2,3303.0,1988,Yes,B,300.48
2769.0,2,2,2796.0,1965,No,A,362.52
1671.0,4,1,2405.0,1980,No,D,230.11
1703.0,2,2,5986.0,1998,No,B,286.46
2239.0,2,3,3192.0,1993,Yes,B,316.48
1711.0,3,1,5464.0,1995,Yes,B,290.26
2076.0,4,3,4403.0,1950,No,B,296.76
1224.0,4,1,5884.0,1993,No,D,239.82
3107.0,3,3,5504.0,1995,Yes,A,417.3
1326.0,4,4,4652.0,2002,Yes,C,279.32
1839.0,5,2,5196.0,1982,No,A,331.21
1984.0,3,1,4834.0,1994,Yes,B,314.57
2956.0,4,2,4077.0,2013,No,C,390.92
1338.0,5,1,6470.0,1952,Yes,C,273.25
