brand,fuel_type,transmission,seller_type,car_age_years,mileage_km,engine_size_l,horsepower,previous_owners,price_k
Ford,Diesel,Automatic,Individual,5.8,61451,1.7,166.0,1,16.97
Honda,Hybrid,Manual,Dealer,6.7,125162,1.7,126.0,2,11.55
Nissan,Petrol,Automatic,Dealer,9.9,101006,1.8,194.0,1,13.93
Kia,Petrol,Automatic,Individual,1.5,72349,2.1,127.0,2,16.98
Hyundai,Petrol,Manual,Dealer,8.8,101849,1.3,149.0,2,6.05
BMW,Diesel,Automatic,Individual,6.9,95268,1.6,104.0,3,19.29
Toyota,Petrol,Automatic,Individual,2.3,67785,2.1,120.0,1,18.73
Hyundai,Diesel,Automatic,Individual,2.2,71745,1.3,86.0,1,12.05
Toyota,Petrol,Automatic,Dealer,7.4,130842,1.2,136.0,2,10.1
Honda,Diesel,Automatic,Individual,3.8,87451,2.0,121.0,2,12.62
Mercedes,Petrol,Automatic,Dealer,5.0,126009,2.3,214.0,1,26.18
Kia,Petrol,Automatic,Individual,11.4,108184,1.3,148.0,2,4.5
Nissan,Petrol,Automatic,Individual,7.6,139315,2.7,139.0,2,10.75
Ford,Petrol,Automatic,Individual,7.6,151516,1.9,145.0,2,8.57
Kia,Diesel,Automatic,Certified,10.3,143979,1.8,138.0,1,6.53
Mercedes,Diesel,Automatic,Individual,3.6,87641,1.4,111.0,3,22.86
Ford,Electric,Manual,Dealer,1.4,54321,2.3,197.0,1,30.75
Honda,Hybrid,Automatic,Individual,6.3,101349,1.7,144.0,1,16.73
Honda,Petrol,Manual,Dealer,8.1,79467,1.2,126.0,1,7.63
Ford,Hybrid,Automatic,Individual,5.7,77986,2.0,128.0,1,19.02
Toyota,Petrol,Automatic,Individual,0.8,52328,1.5,96.0,1,21.67
Toyota,Electric,Automatic,Dealer,10.6,121525,1.7,145.0,1,16.41
Ford,Petrol,Automatic,Dealer,6.2,115214,2.0,175.0,1,13.28
Nissan,Petrol,Automatic,Dealer,2.4,52348,2.1,114.0,1,18.24
Kia,Hybrid,Automatic,Dealer,2.6,42033,1.9,90.0,1,21.57
Nissan,Petrol,Manual,Dealer,7.6,51612,2.0,93.0,1,10.78
Hyundai,Hybrid,Automatic,Individual,13.2,131682,1.0,136.0,1,6.76
Toyota,Diesel,Automatic,Dealer,6.4,112444,1.7,147.0,2,13.29
Kia,Petrol,Automatic,Certified,4.0,107725,2.1,110.0,1,14.1
Toyota,Hybrid,Automatic,Dealer,6.4,101350,1.1,100.0,3,15.54
Mercedes,Hybrid,Automatic,Dealer,2.7,100739,1.6,81.0,1,29.86
Nissan,Hybrid,Automatic,Dealer,4.7,94319,1.9,179.0,1,22.14
Toyota,Petrol,Manual,Dealer,8.7,115363,1.5,138.0,1,9.25
Toyota,Petrol,Automatic,Individual,5.7,110608,2.3,140.0,1,15.2
Hyundai,Diesel,Automatic,Dealer,1.7,107714,1.0,114.0,1,11.81
BMW,Petrol,Automatic,Certified,5.3,91184,2.0,158.0,1,22.73
Toyota,Diesel,Manual,Dealer,4.6,60706,2.3,108.0,1,17.31
Toyota,Diesel,Automatic,Certified,10.0,121414,1.6,140.0,2,10.78
Nissan,Petrol,Manual,Individual,5.3,107707,1.5,75.0,2,4.84
Kia,Electric,Automatic,Individual,3.4,96649,1.6,165.0,1,25.78
Honda,Petrol,Manual,Dealer,3.6,51988,1.2,95.0,1,12.6
Ford,Diesel,Automatic,Individual,3.1,118357,1.3,205.0,1,13.69
BMW,Petrol,Automatic,Dealer,3.5,35355,1.9,193.0,4,28.4
Nissan,Hybrid,Automatic,Individual,2.0,38316,1.6,162.0,1,21.68
Honda,Petrol,Automatic,Certified,12.5,131380,1.5,137.0,2,6.95
Ford,Electric,Manual,Individual,1.7,89754,1.8,175.0,1,27.64
Nissan,Hybrid,Manual,Individual,7.5,120258,1.5,191.0,3,12.1
Hyundai,Petrol,Automatic,Individual,6.1,65374,2.0,195.0,1,16.9
Toyota,Hybrid,Manual,Dealer,8.1,88985,1.0,130.0,1,17.39
Kia,Diesel,Automatic,Certified,6.1,88220,1.7,84.0,1,12.45
Mercedes,Diesel,Automatic,Individual,7.2,71300,1.6,161.0,2,27.46
Kia,Petrol,Manual,Individual,6.5,158578,1.5,75.0,1,4.5
Toyota,Petrol,Manual,Individual,7.4,87045,1.6,164.0,1,10.77
Nissan,Diesel,Automatic,Dealer,0.0,106814,2.0,142.0,2,18.67
Hyundai,Hybrid,Manual,Individual,3.3,76661,2.4,164.0,1,21.11
BMW,Petrol,Automatic,Individual,7.1,57728,1.0,111.0,1,21.34
Nissan,Diesel,Automatic,Dealer,8.4,105091,1.2,159.0,2,10.03
Honda,Hybrid,Automatic,Dealer,2.7,77442,1.7,100.0,1,20.38
Hyundai,Hybrid,Automatic,Certified,6.3,71844,1.4,126.0,3,21.4
Hyundai,Hybrid,Manual,Certified,5.0,125059,1.5,161.0,1,12.48
Ford,Diesel,Automatic,Dealer,6.7,93166,1.7,75.0,1,11.68
Honda,Electric,Manual,Dealer,7.1,157051,2.4,139.0,3,14.7
Nissan,Electric,Automatic,Individual,3.3,69847,1.9,168.0,1,27.71
Toyota,Electric,Automatic,Individual,7.0,75240,2.3,165.0,1,25.09
Mercedes,Petrol,Automatic,Dealer,2.5,63375,1.6,78.0,1,29.52
Toyota,Electric,Manual,Dealer,4.0,132038,2.9,110.0,4,18.66
BMW,Diesel,Automatic,Individual,10.9,122034,1.5,152.0,1,13.53
Hyundai,Electric,Automatic,Individual,2.4,133602,2.1,158.0,1,22.19
BMW,Electric,Manual,Dealer,4.8,116865,1.0,131.0,1,24.3
Ford,Petrol,Automatic,Certified,5.1,78522,1.6,81.0,1,13.98
Kia,Diesel,Automatic,Individual,8.0,102729,1.6,137.0,1,12.91
Hyundai,Petrol,Manual,Dealer,9.4,131131,1.6,232.0,3,9.28
Toyota,Hybrid,Automatic,Individual,4.8,76679,2.1,138.0,1,22.3
Toyota,Hybrid,Manual,Individual,6.3,67010,1.2,75.0,1,11.96
Ford,Hybrid,Manual,Individual,3.3,108316,1.9,163.0,4,14.6
Honda,Electric,Manual,Individual,6.7,58517,2.0,183.0,1,23.45
Nissan,Petrol,Automatic,Individual,7.0,105897,1.5,222.0,2,9.18
Honda,Petrol,Manual,Certified,1.3,85906,1.6,93.0,1,14.6
Ford,Petrol,Automatic,Dealer,8.8,143868,2.2,152.0,1,9.05
Kia,Diesel,Automatic,Dealer,7.1,105533,2.0,188.0,4,12.49
Hyundai,Hybrid,Manual,Certified,1.3,60438,1.7,159.0,1,24.89
Hyundai,Petrol,Manual,Individual,2.0,56726,1.0,108.0,3,14.15
Ford,Petrol,Automatic,Individual,4.9,93355,1.9,159.0,1,14.79
Honda,Petrol,Manual,Dealer,4.9,122212,1.7,204.0,2,13.93
Honda,Petrol,Manual,Dealer,5.6,109503,1.6,130.0,2,9.69
Hyundai,Petrol,Manual,Dealer,2.9,126606,2.1,148.0,1,10.5
Mercedes,Petrol,Automatic,Individual,0.0,132649,1.3,166.0,3,28.05
Honda,Diesel,Automatic,Individual,0.0,66606,1.8,176.0,3,21.02
Honda,Diesel,Automatic,Dealer,6.3,69015,1.9,204.0,1,20.73
Toyota,Diesel,Manual,Dealer,7.3,110956,1.9,157.0,2,11.36
Kia,Petrol,Manual,Individual,7.3,63831,1.6,168.0,1,6.65
Honda,Petrol,Automatic,Individual,5.4,58117,1.6,99.0,1,15.79
Toyota,Hybrid,Manual,Individual,7.8,93324,2.2,132.0,1,17.3
Ford,Electric,Manual,Individual,8.3,131239,1.7,203.0,1,14.84
Toyota,Hybrid,Automatic,Dealer,5.4,112265,1.7,150.0,1,18.87
Ford,Petrol,Manual,Certified,4.7,112129,1.8,125.0,2,11.27
Hyundai,Hybrid,Manual,Individual,2.9,72056,2.5,197.0,3,18.29
Honda,Petrol,Automatic,Certified,0.7,81414,1.6,135.0,2,19.58
Hyundai,Hybrid,Automatic,Individual,6.2,90145,1.8,184.0,3,20.42
Hyundai,Petrol,Manual,Individual,4.5,68901,2.0,117.0,2,7.64
Honda,Hybrid,Automatic,Individual,3.7,92864,1.1,88.0,1,16.23
Hyundai,Petrol,Manual,Individual,6.4,95944,1.1,134.0,1,7.23
Toyota,Diesel,Automatic,Certified,0.5,51207,1.6,127.0,1,18.93
BMW,Diesel,Automatic,Certified,4.6,100332,2.2,127.0,3,24.18
Ford,Petrol,Manual,Dealer,4.8,164766,1.9,167.0,1,9.84
,Electric,Automatic,Dealer,9.0,82412,1.6,75.0,3,27.59
Honda,Hybrid,Manual,Certified,8.5,141652,1.2,154.0,4,7.42
Ford,Diesel,Manual,Individual,2.8,84651,2.0,201.0,1,16.16
Kia,Diesel,Manual,Dealer,7.1,86173,2.4,194.0,4,9.58
Honda,Electric,Manual,Dealer,5.2,91212,1.9,119.0,4,17.5
Hyundai,Hybrid,Automatic,Individual,9.1,80901,1.4,169.0,2,13.53
Toyota,Petrol,Automatic,Individual,9.3,126661,2.1,166.0,1,8.98
Ford,Hybrid,Automatic,Dealer,4.8,105127,2.4,147.0,1,18.85
BMW,,Automatic,Certified,6.2,48363,1.2,121.0,1,28.33
Nissan,Petrol,Automatic,Dealer,9.2,142209,,75.0,2,4.5
Ford,Diesel,Manual,Dealer,7.4,90439,1.3,177.0,1,13.49
Kia,Petrol,Automatic,Individual,4.8,53182,1.6,118.0,2,13.63
Toyota,Hybrid,Manual,Individual,0.5,61811,1.7,141.0,1,25.06
Ford,Hybrid,Automatic,Individual,3.8,82580,1.9,154.0,1,18.31
Toyota,Petrol,Manual,Dealer,8.0,98225,1.3,164.0,1,12.18
Kia,Diesel,Automatic,Individual,6.2,54848,1.7,131.0,1,13.87
Toyota,Electric,Automatic,Dealer,6.3,104901,1.7,131.0,1,19.73
Ford,,Manual,Individual,6.5,130719,1.1,201.0,2,5.33
Mercedes,Petrol,Automatic,Dealer,5.4,101413,2.4,132.0,2,27.27
Ford,Hybrid,Manual,Dealer,3.3,90981,1.5,170.0,1,19.33
Honda,Diesel,Manual,Dealer,3.3,8853,1.5,106.0,1,18.49
Mercedes,Petrol,Automatic,Dealer,9.1,103500,2.9,150.0,2,23.2
Ford,Hybrid,Manual,Dealer,7.5,59727,1.5,127.0,1,15.34
Ford,Hybrid,Automatic,Individual,3.9,109358,1.2,103.0,1,16.26
Kia,Diesel,Manual,Individual,2.4,52416,2.0,182.0,2,17.04
Toyota,Petrol,Automatic,Individual,7.6,116993,1.7,128.0,1,7.47
Toyota,Petrol,Manual,Individual,4.7,132244,1.8,143.0,4,7.53
Nissan,Petrol,Manual,Dealer,9.7,139441,1.5,162.0,1,6.12
Nissan,Hybrid,Automatic,Individual,4.4,82585,1.4,197.0,1,19.55
Kia,Petrol,Manual,Dealer,7.3,92718,1.1,156.0,2,4.5
Hyundai,Petrol,Manual,Individual,1.6,72949,1.6,144.0,1,17.13
Toyota,Hybrid,Automatic,Individual,0.0,66989,1.9,161.0,1,29.6
Toyota,,Automatic,Individual,1.1,85226,1.1,166.0,2,15.13
Ford,Diesel,Manual,Dealer,11.7,118836,2.1,112.0,3,4.5
Hyundai,Electric,Automatic,Dealer,11.7,97353,1.7,147.0,3,13.6
BMW,Diesel,Automatic,Individual,7.0,98709,2.2,246.0,1,27.53
Nissan,Petrol,Automatic,Dealer,4.0,87881,2.2,,2,18.17
Mercedes,Petrol,Automatic,Dealer,5.3,100969,1.3,173.0,2,20.8
Honda,Electric,Automatic,Dealer,4.2,151824,2.3,205.0,4,19.57
Hyundai,Petrol,Manual,Certified,5.4,124544,2.6,166.0,2,12.12
Honda,Petrol,Manual,Certified,9.6,152106,1.8,115.0,1,4.5
Honda,Petrol,Automatic,Dealer,1.1,68295,1.8,147.0,4,15.26
Toyota,Electric,Automatic,Dealer,0.5,65876,2.3,192.0,3,32.23
Honda,Diesel,Automatic,Certified,9.0,104456,1.5,106.0,4,10.41
BMW,Petrol,Manual,Dealer,6.9,80697,2.0,147.0,1,19.46
Hyundai,Petrol,Automatic,Certified,8.5,108634,2.4,75.0,1,10.73
Kia,Electric,Automatic,Certified,5.5,108407,1.7,98.0,2,20.43
Toyota,Electric,Manual,Dealer,5.7,73162,1.7,107.0,1,22.63
Ford,Petrol,Automatic,Dealer,8.7,132527,2.1,143.0,4,4.5
Kia,Petrol,Manual,Dealer,4.0,83109,1.2,160.0,2,12.48
Kia,Petrol,Manual,Individual,2.4,117335,1.5,114.0,2,11.82
Hyundai,Petrol,Manual,Individual,3.4,97941,2.0,158.0,1,11.97
Nissan,Petrol,Manual,Individual,4.5,99383,1.3,124.0,2,5.2
Honda,Electric,Automatic,Certified,3.6,75947,1.7,171.0,1,29.76
Mercedes,Petrol,Automatic,Dealer,1.5,46350,2.1,131.0,4,31.93
Ford,Electric,Automatic,Certified,9.8,129973,2.4,178.0,3,22.26
Nissan,Diesel,Automatic,Dealer,9.1,131086,1.8,139.0,1,9.52
BMW,Petrol,Automatic,Dealer,4.4,50658,2.5,165.0,1,26.27
Nissan,Petrol,Automatic,Individual,10.7,114216,1.1,75.0,1,4.5
Honda,Diesel,Automatic,Dealer,0.4,63542,1.6,169.0,2,25.22
Mercedes,Diesel,Manual,Individual,5.2,53239,2.0,160.0,1,29.19
Kia,Electric,Automatic,Individual,3.6,88735,2.0,141.0,3,21.84
Mercedes,Diesel,Manual,Dealer,4.7,59867,1.7,109.0,2,27.24
Mercedes,Petrol,Manual,Dealer,7.8,89553,1.4,75.0,1,15.41
Toyota,Hybrid,Manual,Certified,7.7,79991,2.5,175.0,2,17.62
Kia,Petrol,Manual,Individual,0.7,100156,1.1,208.0,2,13.94
Toyota,Petrol,Automatic,Dealer,4.2,88914,1.9,170.0,1,17.61
Honda,Petrol,Automatic,Individual,4.2,36253,2.2,200.0,1,20.02
Honda,Hybrid,Automatic,Dealer,5.4,147119,1.6,115.0,3,10.28
Hyundai,Electric,Automatic,Individual,7.3,66325,1.3,84.0,2,15.21
Hyundai,Diesel,Manual,Dealer,5.2,116023,2.2,179.0,1,15.17
Nissan,Petrol,Automatic,Individual,2.7,53770,1.3,115.0,1,15.87
Ford,Petrol,Automatic,Dealer,3.0,77514,1.7,220.0,1,19.66
BMW,Petrol,Manual,Certified,3.2,72586,1.9,140.0,1,27.07
Honda,Diesel,Automatic,Dealer,5.3,55164,2.2,142.0,1,18.08
Hyundai,Petrol,Manual,Dealer,6.9,72104,2.9,244.0,1,19.35
Hyundai,,Automatic,Dealer,4.3,60657,2.1,186.0,1,18.44
Hyundai,Diesel,Manual,Dealer,5.9,104681,1.8,90.0,1,10.26
Toyota,Electric,Manual,Dealer,4.4,86503,2.1,137.0,4,18.74
Nissan,Petrol,Automatic,Individual,3.2,71403,1.3,162.0,2,16.67
Toyota,Petrol,Automatic,Dealer,1.2,28809,1.4,154.0,1,23.3
Honda,Diesel,Manual,Individual,1.7,64597,1.9,111.0,2,15.89
Ford,Petrol,Automatic,Individual,12.3,122824,2.1,212.0,2,6.57
Hyundai,Electric,Manual,Individual,4.4,44582,1.8,75.0,1,18.62
Hyundai,Diesel,Manual,Dealer,8.0,112997,1.9,81.0,2,5.87
Toyota,Petrol,Manual,Individual,7.8,79263,2.1,167.0,1,11.97
Toyota,Diesel,Automatic,Dealer,2.1,81514,2.5,122.0,2,18.16
Toyota,Petrol,Manual,Individual,6.3,93670,1.1,75.0,2,9.0
Hyundai,Petrol,Automatic,Dealer,10.6,127113,1.7,109.0,1,4.5
Honda,Petrol,Automatic,Dealer,3.1,98520,1.9,173.0,1,19.23
Hyundai,Petrol,Manual,Certified,5.4,80595,2.4,127.0,2,11.74
Kia,Diesel,Manual,Individual,6.1,105676,1.3,156.0,3,7.07
Kia,Electric,Manual,Individual,3.7,113954,2.0,141.0,1,18.78
Ford,Petrol,Manual,Dealer,3.1,89837,1.6,106.0,2,15.99
Toyota,Electric,Manual,Dealer,6.6,147791,1.8,148.0,1,15.55
Nissan,Diesel,Manual,Individual,8.5,91246,1.0,121.0,4,4.5
Honda,Petrol,Manual,Individual,3.4,39035,2.1,133.0,1,16.84
BMW,Diesel,Manual,Dealer,4.2,17706,1.3,150.0,4,22.97
Nissan,Diesel,Manual,Certified,4.2,73969,2.1,145.0,1,16.25
Toyota,Petrol,Automatic,Individual,7.7,91349,2.6,216.0,2,13.3
Ford,Diesel,Automatic,Dealer,9.8,95361,2.3,142.0,1,11.85
Toyota,Petrol,Automatic,Certified,9.5,127612,1.8,143.0,2,10.09
Toyota,Diesel,Automatic,Dealer,4.5,81951,2.0,146.0,2,20.26
Ford,Diesel,Manual,Individual,0.0,55077,1.7,130.0,4,16.62
BMW,Diesel,Automatic,Dealer,6.2,109251,1.1,169.0,1,19.52
Honda,Petrol,Manual,Dealer,1.1,109669,2.6,141.0,2,12.28
Ford,Electric,Manual,Certified,9.0,123672,1.6,140.0,2,11.1
Mercedes,Petrol,Automatic,Certified,8.7,128412,2.2,216.0,1,27.42
Honda,Petrol,Automatic,Certified,0.0,59187,1.9,184.0,2,26.94
Nissan,Petrol,Manual,Individual,7.1,89790,1.9,205.0,3,10.66
Nissan,Petrol,Manual,Individual,3.6,81508,1.1,184.0,1,15.89
Kia,Diesel,Manual,Individual,6.7,120870,2.6,184.0,1,7.47
Ford,Diesel,Automatic,Individual,3.3,78202,1.7,92.0,1,14.67
Mercedes,Hybrid,Automatic,Individual,4.8,70666,1.0,98.0,4,25.32
Hyundai,Petrol,Automatic,Dealer,4.4,89746,1.3,155.0,1,17.0
Hyundai,Petrol,Manual,Dealer,6.3,158455,2.0,151.0,1,8.92
Ford,Petrol,Manual,Dealer,0.0,105658,1.5,182.0,3,15.31
Honda,Petrol,Manual,Individual,8.7,87831,1.4,204.0,1,11.01
Honda,Hybrid,Manual,Individual,4.6,104412,2.9,199.0,1,20.87
Ford,Diesel,Manual,Dealer,4.3,79476,1.7,184.0,2,15.96
BMW,Electric,Manual,Certified,7.9,158499,2.0,147.0,1,21.12
Honda,Electric,Automatic,Individual,2.7,67347,1.7,121.0,1,29.67
Ford,Diesel,Automatic,Certified,7.7,119627,1.9,116.0,4,10.44
Hyundai,Diesel,Manual,Individual,4.1,103545,2.8,148.0,1,11.89
Ford,Diesel,Manual,Individual,10.8,125446,1.5,158.0,1,4.5
Nissan,Petrol,Automatic,Certified,1.2,112087,1.9,148.0,4,17.31
Honda,Diesel,Manual,Certified,5.0,72416,2.4,162.0,4,17.88
Nissan,Diesel,Automatic,Dealer,3.5,61343,1.8,202.0,3,18.06
BMW,Petrol,Automatic,Individual,2.4,18965,1.8,193.0,1,30.18
Hyundai,Petrol,Automatic,Individual,2.8,49036,2.3,135.0,4,19.95
Ford,Diesel,Automatic,Dealer,8.4,157831,1.4,132.0,1,9.82
Mercedes,Electric,Manual,Individual,7.1,25958,2.6,152.0,1,34.26
BMW,Electric,Automatic,Individual,2.0,53202,1.9,129.0,2,35.85
Kia,Diesel,Manual,Individual,6.1,44523,1.8,117.0,1,12.92
Toyota,Petrol,Manual,Dealer,3.9,119007,,168.0,4,10.31
Honda,Hybrid,Automatic,Dealer,5.7,57657,2.5,131.0,1,24.42
Toyota,Hybrid,Manual,Dealer,9.5,90813,1.8,169.0,2,13.1
,Petrol,Manual,Individual,9.0,130833,1.5,124.0,1,4.5
Kia,Petrol,Automatic,Individual,6.8,118757,1.8,117.0,3,6.69
Kia,Electric,Manual,Individual,4.5,58968,1.6,143.0,2,19.45
Hyundai,Petrol,Manual,Certified,3.1,28858,2.0,170.0,1,17.36
Mercedes,Petrol,Automatic,Dealer,2.7,14939,1.1,114.0,1,31.61
Hyundai,Petrol,Automatic,Dealer,3.0,89104,2.4,158.0,3,16.65
Toyota,Diesel,Automatic,Certified,3.7,54412,1.4,75.0,2,18.47
Honda,Petrol,Manual,Certified,1.8,30336,1.7,206.0,1,23.56
Nissan,Petrol,Automatic,Certified,7.6,133755,1.1,186.0,1,10.65
Nissan,Diesel,Automatic,Individual,4.7,29606,1.9,162.0,2,15.44
Honda,Petrol,Automatic,Individual,2.7,70113,1.6,144.0,1,14.65
Kia,Hybrid,Manual,Dealer,4.7,89260,1.9,80.0,2,12.2
Toyota,Electric,Automatic,Certified,2.8,85798,1.5,169.0,1,33.62
Mercedes,Petrol,Manual,Dealer,5.7,124431,1.7,118.0,1,19.38
BMW,Diesel,Automatic,Individual,1.8,77710,1.5,174.0,1,25.63
Hyundai,Petrol,Automatic,Certified,8.8,104346,2.1,179.0,3,12.44
Toyota,Petrol,Manual,Dealer,6.0,93893,2.1,135.0,1,13.55
Ford,Diesel,Manual,Certified,4.0,86866,1.8,187.0,1,14.51
Honda,Electric,Manual,Dealer,3.9,83034,2.1,155.0,1,27.39
Honda,Electric,Automatic,Certified,1.8,51578,2.0,197.0,1,37.73
Honda,Diesel,Manual,Dealer,2.3,27000,2.3,215.0,2,24.87
Ford,Hybrid,Automatic,Individual,5.1,33944,1.8,134.0,2,18.47
Honda,Electric,Manual,Individual,10.8,63617,1.8,151.0,2,17.41
Toyota,Electric,Automatic,Certified,11.1,118192,1.0,75.0,2,12.58
Ford,Petrol,Manual,Dealer,5.3,67365,2.0,158.0,3,18.87
Honda,Diesel,Manual,Dealer,5.7,106216,1.8,186.0,1,13.57
Nissan,Hybrid,Manual,Dealer,5.4,90821,2.5,169.0,1,20.42
Ford,Electric,Automatic,Certified,3.1,84743,1.2,103.0,1,26.6
Hyundai,Petrol,Manual,Certified,5.2,116808,2.2,198.0,2,11.12
Kia,Petrol,Automatic,Individual,2.6,86340,1.2,155.0,3,12.33
Ford,Petrol,Automatic,Dealer,6.2,84007,2.1,140.0,1,11.35
Nissan,Petrol,Automatic,Dealer,3.2,106004,2.1,127.0,1,17.86
Toyota,Petrol,Manual,Dealer,5.2,112532,2.3,185.0,3,12.41
Ford,Petrol,Automatic,Individual,7.0,68042,1.9,180.0,1,15.09
Ford,Diesel,Manual,Dealer,4.1,116986,2.1,148.0,1,15.58
Nissan,Hybrid,Automatic,Individual,4.8,107190,1.3,180.0,3,17.35
Toyota,Hybrid,Automatic,Individual,4.5,14536,1.2,130.0,1,25.87
Toyota,Diesel,Manual,Individual,6.6,91773,1.0,134.0,2,9.37
Nissan,Petrol,Automatic,Individual,7.3,136322,1.1,108.0,1,6.38
Ford,Petrol,Automatic,Dealer,3.4,72245,1.4,85.0,2,10.12
BMW,Petrol,Automatic,Individual,2.1,90178,2.3,202.0,3,26.66
Honda,Petrol,Automatic,Dealer,4.3,85110,2.4,142.0,1,15.65
Toyota,Petrol,Manual,Individual,6.2,135575,1.6,112.0,1,7.69
Hyundai,Diesel,Automatic,Individual,8.0,129499,2.1,150.0,1,9.17
Kia,Petrol,Automatic,Individual,5.3,115705,1.0,95.0,1,5.89
Mercedes,Electric,Automatic,Individual,4.1,70950,2.2,100.0,3,32.04
Ford,Diesel,Automatic,Individual,8.3,109359,2.1,199.0,2,12.99
BMW,Hybrid,Manual,Dealer,4.4,74956,2.8,215.0,2,36.77
Ford,Petrol,Manual,Dealer,3.7,96447,,168.0,1,15.72
Kia,Petrol,Manual,Individual,1.4,53642,1.2,75.0,1,10.43
Honda,Petrol,Automatic,Certified,5.4,90817,1.2,114.0,2,14.97
Nissan,Diesel,Manual,Individual,6.1,105010,1.5,134.0,1,10.98
Toyota,Petrol,Automatic,Individual,9.1,103364,1.4,175.0,1,8.58
Honda,Electric,Manual,Certified,7.6,98307,1.6,213.0,1,22.55
Honda,Hybrid,Manual,Dealer,12.0,139837,1.9,108.0,2,4.93
Honda,Diesel,Manual,Dealer,5.4,41755,2.4,75.0,3,11.64
Honda,Petrol,Manual,Individual,6.8,111621,2.4,143.0,2,8.65
Hyundai,Diesel,Automatic,Dealer,6.0,123575,2.0,131.0,4,9.36
Mercedes,Petrol,Automatic,Dealer,11.6,146811,,152.0,2,15.72
Toyota,Petrol,Automatic,Individual,3.4,62889,2.2,147.0,2,16.8
Nissan,Hybrid,Manual,Dealer,7.5,89441,1.6,130.0,1,15.14
Nissan,Electric,Manual,Certified,7.1,102998,1.7,136.0,1,18.54
Nissan,Petrol,Automatic,Individual,2.0,36141,2.1,207.0,1,24.39
Honda,Diesel,Automatic,Individual,6.9,87177,1.4,151.0,1,12.58
Toyota,Petrol,Automatic,Dealer,3.2,71475,1.9,75.0,2,14.6
Honda,Hybrid,Manual,Individual,5.3,70018,1.2,102.0,1,15.85
Ford,Hybrid,Automatic,Individual,7.8,18707,1.7,147.0,2,18.25
Hyundai,Petrol,Automatic,Certified,6.3,71900,1.8,218.0,2,15.56
Ford,Electric,Automatic,Dealer,6.8,96971,1.4,186.0,1,24.18
BMW,Petrol,Manual,Dealer,5.8,110767,1.8,128.0,1,17.71
Honda,Petrol,Automatic,Dealer,4.1,122028,2.3,116.0,3,12.22
Ford,Petrol,Manual,Dealer,4.5,83414,1.3,123.0,2,9.68
Ford,Petrol,Manual,Individual,3.8,86169,1.2,190.0,3,10.27
Ford,Petrol,Manual,Individual,8.8,131160,2.1,92.0,1,4.5
Kia,Electric,Automatic,Dealer,6.0,36408,2.1,223.0,2,25.59
Toyota,Diesel,Automatic,Certified,6.5,57625,1.8,153.0,1,19.73
Kia,Diesel,Automatic,Dealer,2.1,51504,2.2,146.0,1,20.7
Kia,Petrol,Automatic,Individual,6.9,68700,1.7,135.0,1,12.75
Mercedes,Petrol,Automatic,Certified,8.1,88416,1.8,153.0,2,22.83
Honda,Petrol,Automatic,Dealer,8.1,143336,1.2,148.0,2,5.58
Toyota,Electric,Automatic,Individual,14.3,185850,2.2,166.0,1,9.92
Toyota,Electric,Manual,Individual,4.0,88943,1.4,191.0,1,18.92
Mercedes,Electric,Automatic,Certified,7.6,87730,1.3,175.0,3,30.29
Honda,Hybrid,Manual,Individual,8.8,121654,1.8,148.0,1,10.94
Toyota,Petrol,Automatic,Dealer,5.8,81690,1.2,136.0,1,16.72
Ford,Electric,Manual,Dealer,4.3,89996,2.0,151.0,2,19.14
Hyundai,Diesel,Manual,Individual,5.2,56747,,198.0,1,16.31
Hyundai,Petrol,Manual,Dealer,6.9,127034,1.9,162.0,1,9.77
Mercedes,Petrol,Manual,Dealer,5.3,92132,2.6,143.0,3,23.3
Toyota,Petrol,Automatic,Certified,4.7,123959,2.1,121.0,2,16.91
Ford,Hybrid,Automatic,Dealer,7.6,79859,1.7,141.0,1,20.43
Kia,Petrol,Automatic,Dealer,4.5,115242,2.4,89.0,1,12.05
Hyundai,Electric,Automatic,Dealer,0.0,87061,2.5,214.0,1,31.81
Hyundai,Petrol,Manual,Individual,9.8,87168,1.6,183.0,1,8.22
Kia,Diesel,Manual,Certified,5.2,60738,1.9,110.0,2,13.67
Ford,Electric,Automatic,Individual,4.8,124634,2.6,135.0,1,19.89
Mercedes,Hybrid,Automatic,Individual,5.0,53076,1.5,79.0,1,30.78
BMW,Petrol,Automatic,Individual,7.7,136800,2.1,117.0,2,14.25
Toyota,Diesel,Automatic,Certified,8.6,102469,2.3,161.0,4,12.49
Toyota,Petrol,Manual,Individual,5.5,92765,2.3,135.0,2,13.41
Honda,Hybrid,Automatic,Certified,1.5,80944,1.1,126.0,2,22.55
Honda,Electric,Manual,Certified,5.3,143768,1.6,156.0,1,19.37
Mercedes,Hybrid,Automatic,Certified,5.2,95585,1.5,168.0,1,30.33
Honda,Petrol,Manual,Dealer,5.9,83252,1.2,124.0,3,13.6
Hyundai,Petrol,Manual,Certified,1.2,66570,2.1,117.0,1,17.43
Ford,Diesel,Automatic,Dealer,6.1,71764,1.7,160.0,2,14.77
Nissan,Diesel,Automatic,Certified,5.4,72316,1.4,143.0,1,17.83
Ford,Petrol,Manual,Individual,2.6,89937,1.7,153.0,2,12.93
Ford,Hybrid,Manual,Individual,9.8,133207,1.9,199.0,1,13.26
Kia,Electric,Automatic,Dealer,7.5,74124,1.8,117.0,3,17.44
