age,income_k,credit_score,tenure_years,monthly_spend,satisfaction_score,target_class
33,74.5,798,5.65,619.25,7.19,1
27,67.79,665,8.43,773.93,5.83,1
44,44.9,828,1.11,961.89,9.87,1
34,44.03,720,4.14,646.4,6.9,1
46,61.46,653,6.25,696.9,8.36,1
33,61.35,597,0.79,697.01,5.76,0
35,51.61,623,1.41,983.31,7.39,0
29,79.37,613,6.47,865.03,7.06,0
35,53.99,674,4.18,1112.02,8.57,0
42,31.59,591,4.96,1313.73,6.79,0
31,56.64,770,4.78,959.5,5.71,1
40,67.2,688,2.15,787.47,8.06,1
27,65.13,685,5.35,981.03,5.43,0
43,65.01,598,5.96,702.94,5.27,0
29,82.41,626,4.25,885.99,6.43,1
44,43.28,525,4.5,1441.7,6.01,0
36,53.64,793,5.39,855.32,6.53,1
50,83.18,581,8.46,966.58,5.5,0
23,30.49,586,5.72,864.46,8.18,0
20,59.19,779,0.22,809.89,8.16,1
29,78.43,707,2.42,1005.8,7.75,0
21,78.21,688,8.8,620.4,7.6,1
21,69.9,704,3.94,863.44,3.73,0
41,70.28,747,5.73,601.36,6.67,0
35,44.38,687,11.77,1239.78,7.79,1
30,80.6,572,7.9,1117.19,8.51,1
31,42.0,731,0.0,731.0,6.19,0
29,42.89,710,10.33,491.72,8.46,1
52,65.82,762,6.45,1007.88,6.96,1
28,52.6,593,7.11,890.38,2.63,0
22,63.1,629,6.91,1393.63,6.35,1
43,66.46,707,8.74,1208.38,5.24,0
33,86.67,614,5.76,1039.73,5.58,0
55,66.51,515,1.56,783.79,8.08,0
30,50.72,694,6.97,842.45,6.95,1
43,70.15,743,1.85,966.46,5.72,1
46,47.52,671,11.45,978.11,5.49,0
30,73.7,718,4.91,744.31,7.16,1
28,60.97,708,5.84,599.91,6.22,1
42,66.01,681,3.97,1324.21,7.54,1
41,33.29,690,7.02,907.45,5.26,0
21,26.24,774,7.36,993.32,5.93,0
24,37.48,613,3.96,711.36,4.82,0
18,86.19,734,7.36,1200.56,5.67,1
41,42.78,597,6.2,1128.82,9.77,0
32,70.98,624,5.71,913.3,5.4,0
33,50.37,764,3.75,946.22,5.79,0
18,56.4,595,12.94,962.7,5.26,1
24,59.33,663,9.55,921.6,6.23,0
30,84.66,845,8.19,1022.74,6.39,1
28,68.77,752,9.38,982.85,8.33,1
36,65.78,628,6.9,861.3,5.89,0
41,79.45,640,4.95,642.91,6.67,0
58,50.5,668,0.0,894.43,3.69,0
35,76.03,772,2.34,1065.06,5.2,0
46,73.52,610,12.5,1047.87,8.13,1
27,73.35,606,9.48,1188.73,5.22,0
18,57.67,730,6.61,1212.01,7.65,1
31,53.44,562,1.27,1054.36,5.11,0
19,46.95,616,7.9,941.24,6.24,0
35,47.89,674,5.17,975.57,9.07,1
27,46.24,678,8.09,773.64,7.62,1
18,65.5,584,2.66,1075.84,3.57,0
52,56.57,705,4.53,1191.21,10.0,1
30,66.47,719,8.66,1129.16,4.94,0
19,67.32,634,11.78,1022.4,9.3,1
44,44.1,796,4.02,847.06,5.83,1
28,43.65,704,3.0,821.69,4.66,1
46,56.57,610,9.07,864.85,5.82,0
28,48.37,793,2.22,739.36,5.52,1
30,46.79,643,2.44,960.43,5.68,0
38,85.44,693,6.8,284.77,6.59,1
41,37.0,646,12.26,781.47,7.22,1
43,90.35,724,3.45,914.99,8.63,1
34,64.33,646,4.89,1450.36,6.82,0
40,74.79,651,6.33,900.97,6.62,1
42,73.02,669,4.58,909.08,5.42,1
37,69.25,645,0.7,716.62,6.08,0
34,84.93,755,8.41,1278.3,5.74,0
21,43.76,592,6.56,721.05,4.44,0
41,57.65,677,7.1,1347.22,10.0,0
35,47.21,686,5.57,737.21,6.86,1
31,34.56,671,10.54,1107.16,6.88,0
48,50.08,748,4.49,887.53,8.33,1
21,88.09,575,2.77,776.28,2.63,0
51,57.4,720,10.99,1122.11,9.86,1
35,89.75,593,0.0,1192.27,5.21,0
38,91.29,644,5.54,859.18,5.17,0
31,104.93,586,5.77,894.68,5.69,1
18,88.58,657,5.66,809.23,7.98,1
34,95.37,640,1.35,949.29,9.72,1
38,64.88,795,2.44,659.17,8.96,1
42,63.42,697,8.87,307.46,5.78,1
33,64.42,711,10.16,488.55,3.8,1
18,60.0,602,4.75,851.37,5.88,0
20,62.24,732,3.21,664.63,5.54,1
56,71.28,795,0.65,874.13,4.03,1
24,53.01,741,8.82,787.25,7.37,1
49,39.34,588,9.0,744.6,6.51,0
26,65.45,648,0.0,757.25,7.25,1
33,49.61,688,0.0,1112.78,7.6,0
41,51.16,640,6.41,951.76,7.53,0
27,57.86,850,6.8,1244.29,6.4,1
51,54.42,646,4.57,922.72,8.96,1
36,76.65,677,5.9,479.81,5.76,1
40,57.5,638,5.26,670.36,5.54,0
32,77.41,696,6.08,925.33,6.15,0
42,63.09,777,3.3,953.24,7.31,1
51,58.67,688,5.96,771.08,7.52,1
34,62.37,665,3.98,724.94,5.99,1
52,40.63,605,3.73,766.25,6.02,0
29,65.07,765,0.4,868.22,8.46,1
43,72.74,670,5.47,889.22,4.54,0
40,74.86,667,8.41,658.47,10.0,1
24,39.72,516,5.02,954.18,6.05,0
37,37.22,671,4.94,952.15,6.19,0
35,51.95,652,9.77,875.81,7.05,0
26,80.77,552,9.07,747.98,7.3,0
39,63.31,749,11.2,1047.75,5.52,1
36,48.38,643,12.77,1191.2,7.01,0
34,38.21,813,6.18,801.39,5.1,1
34,49.74,779,2.53,761.73,5.6,1
34,48.73,630,4.44,1002.5,4.09,0
31,74.03,776,7.72,642.47,6.71,1
36,75.19,793,10.32,619.16,6.24,1
29,44.25,641,2.85,757.25,3.48,0
62,71.3,608,6.77,968.09,5.48,0
21,69.76,529,3.62,706.3,6.46,1
29,42.3,707,5.56,895.87,7.79,1
30,58.74,612,5.52,457.95,4.58,0
55,65.11,709,7.14,1035.69,6.05,0
22,62.45,640,12.1,1216.9,4.85,0
39,34.34,625,7.43,699.83,7.59,1
37,61.97,641,4.71,997.7,5.5,0
38,69.54,589,4.22,854.23,7.28,0
47,83.69,641,5.43,923.36,5.96,0
47,49.97,628,3.38,845.9,3.94,0
30,51.82,679,6.42,833.23,6.4,1
37,56.87,687,0.0,716.71,4.72,0
18,64.37,605,5.37,659.57,8.18,1
36,61.46,757,5.6,1141.87,9.23,1
27,69.06,669,2.52,530.61,7.46,1
33,43.12,785,4.85,895.89,5.54,1
18,65.95,697,9.36,885.89,6.53,1
39,48.87,685,9.58,889.68,6.94,1
18,57.85,646,4.4,1046.27,8.13,1
36,85.62,723,7.57,818.44,6.22,1
23,39.03,682,1.5,1043.66,7.11,0
27,55.81,740,5.11,1336.89,3.98,0
47,40.88,792,6.69,866.51,6.86,1
41,62.3,629,10.58,452.96,5.21,1
46,75.72,723,9.58,868.64,6.56,1
51,62.54,721,6.63,847.03,4.94,0
27,58.25,712,3.27,988.44,7.12,1
50,79.93,650,10.08,461.3,7.46,1
20,64.96,651,4.98,971.39,6.15,1
42,72.29,639,7.35,807.29,5.2,0
30,70.73,638,5.63,1076.6,7.36,0
26,20.0,621,11.98,785.94,8.84,1
41,58.85,673,4.17,1090.96,9.38,1
44,43.83,627,8.75,567.64,7.09,1
44,47.56,710,5.74,903.91,6.92,0
37,82.12,684,7.71,686.2,4.53,0
36,54.38,692,10.86,792.62,8.47,1
40,88.39,661,0.0,1498.42,3.02,0
38,38.88,685,5.8,691.09,8.29,1
40,43.74,663,3.32,818.03,6.54,0
37,71.44,735,7.34,648.38,2.85,1
43,54.88,649,8.07,832.46,7.0,0
19,64.61,706,4.59,867.01,6.27,1
34,58.32,589,4.43,738.39,5.83,0
21,57.86,730,6.61,1246.8,6.1,0
38,55.44,641,2.18,1154.14,6.47,0
51,62.69,616,7.0,691.7,6.47,0
30,69.62,600,3.55,1079.68,4.29,0
36,84.22,595,8.2,794.38,7.1,1
43,56.96,646,2.05,629.55,5.93,1
18,54.1,785,4.3,742.07,8.88,1
30,52.16,635,3.75,623.69,7.79,1
39,82.05,525,5.11,1107.06,7.96,0
18,70.35,706,10.13,707.19,9.29,1
25,31.51,602,8.54,1183.39,7.6,0
46,30.85,737,4.56,930.99,6.28,0
45,47.55,651,4.56,811.21,2.66,0
39,63.45,661,8.66,789.54,6.86,1
44,59.5,764,2.51,1285.58,9.1,1
37,67.72,723,6.07,902.27,7.84,1
41,57.37,593,4.18,789.05,5.74,0
32,80.96,603,5.48,1087.76,6.59,0
36,71.58,555,8.43,1028.82,5.67,0
29,61.16,850,3.99,682.62,6.96,1
48,77.18,620,8.92,901.15,5.73,0
50,35.27,762,12.6,502.09,8.66,1
49,58.72,643,7.81,892.64,6.68,0
31,62.06,604,5.75,969.12,6.89,0
25,69.03,682,9.47,998.53,5.26,1
48,34.27,657,2.67,680.12,5.87,0
40,56.09,736,10.56,737.52,4.77,1
38,66.01,737,3.74,954.43,8.63,1
29,67.16,639,12.5,1175.11,5.73,0
39,77.79,579,3.85,920.25,6.74,0
24,71.42,596,7.99,777.22,4.18,0
41,59.09,520,1.32,1113.45,4.65,0
49,70.12,661,5.36,928.4,6.12,0
51,56.98,679,2.76,939.32,6.03,0
42,62.2,600,1.68,1075.5,6.87,0
21,71.92,592,9.62,878.81,9.52,1
37,59.32,679,2.32,694.65,3.47,0
56,65.43,636,3.79,865.99,7.97,0
26,74.42,665,3.45,1144.67,7.25,0
34,70.68,654,9.42,1316.39,5.57,0
49,78.5,697,9.05,631.88,5.85,1
41,94.93,640,9.81,1260.2,8.18,0
60,70.54,646,3.64,819.28,6.41,1
28,53.08,548,10.05,904.5,6.02,0
25,67.68,676,3.62,1273.97,4.93,0
47,67.03,686,3.74,809.87,5.25,0
23,69.2,668,3.9,839.63,4.68,0
33,82.43,814,4.01,758.59,7.83,1
34,34.74,691,5.73,908.33,5.32,0
45,82.71,669,3.48,968.59,4.71,0
41,87.76,715,6.69,748.84,6.76,1
40,68.52,828,0.0,1219.08,5.28,1
31,68.88,698,6.68,735.59,8.82,1
47,56.38,524,2.73,1009.65,6.56,0
65,60.09,710,3.99,905.84,6.81,0
42,70.47,618,4.06,1173.62,6.81,0
36,69.5,545,8.83,723.14,7.36,0
22,70.81,799,7.51,1025.96,7.57,1
29,69.4,784,5.5,1432.64,6.54,0
33,73.48,617,3.85,582.84,4.98,0
30,71.8,617,8.35,701.87,6.27,0
35,44.63,691,11.38,1358.47,6.59,0
53,72.48,618,5.92,870.48,4.05,0
47,87.88,671,1.21,924.99,3.34,0
33,59.6,630,3.89,826.9,4.68,0
23,82.49,652,7.68,1263.92,3.57,0
48,46.24,582,4.67,545.01,5.77,0
35,59.55,738,3.42,1172.15,5.34,0
18,50.38,764,3.29,574.95,6.63,1
42,80.69,673,6.28,555.27,7.56,0
45,84.61,677,1.4,660.87,6.93,1
18,58.51,724,5.9,871.88,7.15,1
27,77.57,680,6.27,742.85,7.92,1
34,84.76,801,4.65,729.8,6.01,1
42,59.51,588,2.87,695.93,2.59,0
30,61.95,740,9.06,699.74,3.88,1
27,71.0,672,2.0,694.77,7.25,0
42,47.36,602,6.52,951.67,6.79,0
30,61.65,837,8.18,760.1,7.54,1
40,92.14,847,6.48,313.66,10.0,1
24,52.5,665,9.69,891.8,6.83,0
21,72.81,711,2.59,1064.87,6.36,1
43,67.86,647,3.63,838.66,7.02,1
38,57.54,658,4.62,622.63,4.71,1
44,63.32,601,15.87,1063.91,7.63,0
30,86.29,590,7.52,598.04,6.24,1
27,68.3,809,8.09,829.34,9.02,1
49,70.65,677,7.96,895.19,4.1,0
20,84.01,684,6.24,1137.41,6.51,1
48,55.66,623,9.15,1027.1,5.56,0
48,44.3,693,0.39,952.46,4.9,0
44,86.53,575,6.83,1104.73,7.43,0
28,62.05,626,7.28,645.24,6.02,1
27,73.4,596,9.06,1247.59,8.5,0
33,48.57,771,2.53,225.69,5.7,1
22,65.83,564,2.75,1214.11,5.91,0
25,43.55,597,2.94,714.92,9.52,0
41,60.96,537,7.57,983.64,4.47,0
41,50.28,618,7.61,1218.66,5.32,0
25,46.84,648,3.15,1023.41,1.87,0
42,55.45,748,11.74,981.93,5.83,1
40,25.6,664,6.86,1090.59,7.54,0
50,42.6,651,6.37,574.41,7.11,1
41,71.74,701,5.38,607.41,6.72,1
46,65.21,649,8.79,959.7,5.19,0
40,43.89,849,7.17,856.53,6.21,1
45,68.22,639,11.67,831.18,5.9,0
22,46.83,709,2.36,1172.4,6.49,1
34,70.83,738,1.36,1153.33,6.76,0
35,58.27,637,3.78,697.44,5.97,0
33,55.12,692,7.66,997.33,6.54,1
39,58.63,645,4.72,555.85,6.35,1
41,98.39,699,9.81,550.56,5.49,1
39,48.62,687,4.82,703.57,6.62,0
33,63.4,670,9.25,888.35,4.58,0
28,71.72,599,3.51,756.33,6.77,0
46,45.56,810,9.55,999.27,4.83,1
38,36.09,721,10.11,896.63,6.46,1
25,50.98,569,4.31,1145.1,7.2,0
33,71.39,651,7.47,1020.04,5.11,0
18,54.87,570,6.8,671.52,8.05,1
35,56.53,733,7.55,1098.14,9.18,1
33,73.66,678,9.85,710.37,5.52,1
29,47.9,680,8.92,990.52,6.28,0
51,58.67,621,7.54,791.7,8.32,1
23,37.29,658,7.99,1191.3,3.8,0
42,64.81,735,2.19,1060.86,6.55,0
57,63.44,754,5.88,747.62,6.05,1
46,71.93,739,2.7,815.08,7.85,1
35,42.82,571,5.95,1619.25,6.13,0
24,57.12,667,9.35,622.59,7.18,1
21,40.82,698,5.98,741.62,5.27,0
31,56.31,629,0.0,752.38,7.93,0
28,82.23,564,2.86,645.03,4.82,0
28,55.19,590,7.74,668.15,7.81,0
32,39.51,785,4.38,876.09,6.61,0
34,49.8,597,8.35,1004.84,2.97,0
40,35.84,683,2.38,549.51,6.59,0
23,40.56,669,7.15,789.68,7.41,0
28,70.06,669,7.3,723.12,4.66,0
33,38.31,658,8.37,642.49,5.23,0
33,64.68,735,4.03,1119.07,6.63,1
53,60.39,682,8.34,731.7,5.73,1
37,52.03,636,10.52,598.62,6.99,1
19,63.41,684,0.0,1093.63,6.19,1
39,45.94,591,6.16,1175.27,4.52,0
40,72.61,713,0.58,952.28,9.99,1
34,49.52,632,3.42,693.01,5.99,0
23,54.2,636,3.66,838.91,6.69,0
53,52.42,716,5.8,755.89,9.16,0
24,70.34,651,7.13,889.13,7.79,1
42,68.17,655,8.71,1057.5,7.32,0
37,20.67,762,6.79,894.45,8.09,1
41,63.81,612,8.02,899.22,7.33,0
52,33.83,715,2.76,787.12,7.33,1
41,54.88,746,9.17,1046.27,7.35,1
29,58.38,762,0.0,981.02,6.25,1
46,54.72,832,10.58,495.6,8.11,1
29,67.51,635,10.04,508.07,7.51,1
37,70.8,619,8.25,827.04,3.05,0
22,48.4,737,12.69,1113.55,7.78,1
25,47.85,746,0.59,1156.66,5.31,0
36,59.46,625,8.34,1067.85,6.86,0
39,36.84,714,6.41,866.85,3.99,0
18,52.85,850,6.73,1222.28,5.63,1
40,80.22,687,2.51,741.05,5.95,1
27,37.41,745,7.18,824.98,7.3,1
48,54.9,790,7.04,587.39,5.62,1
31,51.12,850,3.93,824.03,3.25,1
24,90.08,697,5.79,710.42,5.76,1
36,51.93,768,2.06,1238.33,5.93,0
26,52.8,625,4.81,1195.02,7.45,0
48,44.54,682,8.88,913.92,6.72,0
35,60.14,649,8.94,1002.73,5.35,0
33,64.05,548,8.31,767.07,6.92,1
41,46.71,568,8.88,341.94,9.25,1
25,74.83,710,8.92,732.26,8.26,1
22,64.07,711,4.07,1064.55,3.64,0
39,72.78,607,7.02,996.39,10.0,0
24,55.08,789,9.26,813.74,8.28,1
24,63.65,602,1.86,1062.69,8.88,0
43,56.8,698,1.84,796.42,4.22,0
40,81.87,651,1.68,648.85,5.88,0
22,61.74,687,0.64,1062.71,7.38,0
29,60.13,743,2.85,765.4,4.82,0
26,53.13,733,4.42,1125.85,7.29,0
53,52.26,730,10.54,460.51,8.95,1
44,63.57,721,4.69,774.7,6.0,1
31,72.29,591,1.45,1031.38,9.06,0
41,49.73,759,6.5,1008.65,7.55,0
21,61.9,606,5.43,851.35,3.71,0
28,62.76,673,3.65,963.21,5.2,0
36,65.38,655,4.23,930.83,8.16,0
40,34.39,705,9.2,572.41,4.95,1
34,46.13,646,1.77,820.0,8.12,0
37,39.51,669,1.0,950.03,7.42,0
36,60.49,793,7.4,1011.37,6.97,1
33,46.49,589,4.16,885.67,5.63,0
32,52.56,680,10.66,778.57,6.95,1
31,42.09,602,5.54,606.41,9.02,1
37,53.95,727,5.7,1065.61,5.91,1
39,43.14,629,8.36,1041.43,7.42,0
37,71.37,683,0.98,1117.19,9.51,0
23,67.19,587,7.01,662.76,6.89,1
25,62.25,770,4.9,926.84,5.76,0
39,55.47,685,9.08,747.7,5.75,1
50,29.43,690,4.06,910.22,3.37,0
37,53.13,738,6.53,1539.47,4.68,0
31,48.58,592,4.92,1098.8,7.01,0
37,63.71,637,7.24,733.76,7.95,1
24,69.3,692,5.25,844.42,5.86,1
48,64.87,557,6.79,820.34,7.94,0
37,78.95,564,11.26,927.26,7.84,1
28,51.48,623,5.14,564.73,5.34,0
33,50.85,600,7.21,971.21,5.61,0
30,75.57,656,12.86,434.13,4.48,1
48,62.49,717,7.17,532.0,7.62,1
33,56.3,732,0.0,1340.37,6.51,0
37,87.7,807,4.0,820.63,7.83,1
41,68.67,678,2.39,1213.77,6.41,0
28,57.14,691,8.77,721.76,5.09,1
37,49.71,678,5.72,437.67,7.67,1
38,79.9,702,9.19,668.85,3.53,1
19,63.1,708,7.83,1491.36,5.99,1
38,60.37,745,7.82,589.65,5.34,1
35,70.14,744,2.33,1290.83,8.79,1
36,73.2,716,7.51,975.95,9.12,1
35,68.25,786,10.1,926.36,7.13,1
38,73.26,682,1.66,735.31,5.63,0
48,66.77,637,5.05,701.73,9.08,1
23,68.32,649,7.06,1024.1,5.45,0
32,49.03,673,6.29,1190.24,4.42,0
42,87.16,604,10.31,943.18,3.52,0
40,41.49,637,8.19,1062.71,6.65,0
40,64.64,600,7.22,806.37,3.93,0
63,39.95,704,8.45,1378.08,8.63,0
41,58.53,705,8.29,952.49,5.63,1
46,51.43,556,6.12,1347.3,4.57,0
32,62.04,634,4.94,687.66,8.17,1
25,65.13,808,8.97,890.1,7.81,1
32,45.65,724,3.77,1135.73,9.0,1
42,59.56,712,5.78,931.24,3.95,0
39,80.91,634,2.53,1013.9,3.63,0
39,40.32,700,8.2,684.89,8.84,1
33,47.19,679,9.7,810.79,2.29,0
31,72.91,624,3.19,707.43,4.68,0
33,61.16,645,5.54,881.18,6.58,1
42,62.27,647,4.56,858.55,4.51,0
43,75.33,576,9.23,783.61,6.82,0
25,48.09,587,10.25,1039.12,4.78,0
43,52.21,666,4.56,665.66,8.44,1
28,50.36,621,0.0,427.18,7.58,0
40,54.78,659,9.46,774.25,6.91,0
33,80.09,568,6.14,1373.53,5.97,0
51,34.48,736,6.15,1012.18,4.95,0
31,42.09,826,8.89,713.83,6.3,1
37,39.51,752,4.91,997.91,4.65,0
41,81.03,759,4.11,870.49,9.38,1
26,50.78,724,4.93,985.28,6.98,1
34,55.1,699,7.47,1093.76,5.19,1
32,35.78,686,8.64,942.57,8.85,1
30,56.06,616,10.9,926.52,6.43,0
31,73.0,728,7.21,1227.03,8.6,1
46,63.79,724,5.57,1018.73,8.55,0
29,58.38,648,8.66,942.86,7.15,0
41,36.53,717,3.09,909.29,4.6,0
38,55.08,631,10.26,775.5,5.63,0
21,62.2,636,6.63,625.98,10.0,1
40,45.12,734,5.31,1047.49,5.67,1
21,69.82,710,3.1,1180.85,6.11,0
41,73.28,664,7.88,994.12,5.79,1
30,52.07,656,5.16,1024.51,5.09,0
35,70.89,692,5.72,704.84,7.56,1
22,58.35,552,0.99,768.84,4.49,0
36,77.21,627,4.7,618.0,5.25,0
44,90.51,591,4.29,845.11,6.96,0
27,43.6,681,7.26,1116.3,6.12,0
29,71.54,756,5.2,746.57,6.74,1
40,79.57,713,0.0,883.57,6.45,1
40,45.44,644,4.75,1054.54,4.74,0
18,51.37,631,1.64,1165.79,8.7,0
55,51.2,627,2.87,537.65,8.21,0
40,58.01,820,9.01,795.13,5.07,1
42,54.65,685,0.93,737.58,7.22,0
34,57.03,694,6.88,707.13,5.76,0
18,72.57,532,4.48,815.75,8.13,0
42,31.56,597,3.9,471.55,7.79,1
29,45.39,677,3.06,819.13,8.38,1
40,70.05,645,6.96,907.7,5.08,0
33,68.29,689,7.3,670.51,4.47,1
37,44.12,688,0.82,794.02,3.71,0
27,68.4,722,9.45,904.3,10.0,1
44,79.9,549,2.44,926.36,7.86,0
23,59.26,603,7.17,540.43,8.37,0
57,44.88,673,2.46,1054.06,4.35,0
57,73.12,635,4.62,1059.35,7.45,0
51,85.85,658,2.16,736.66,3.92,0
48,46.71,688,4.41,1269.15,7.18,0
34,60.59,628,5.4,1000.28,6.53,0
47,76.35,693,2.55,968.48,6.05,0
34,61.73,718,6.94,1050.27,5.69,0
19,33.79,685,7.34,672.74,8.26,1
50,66.65,730,14.12,822.24,5.72,1
46,45.32,528,8.79,1035.87,8.53,0
35,40.94,639,9.53,724.49,6.43,1
23,34.08,742,0.69,822.46,7.06,1
29,77.86,619,0.12,1032.22,7.33,0
18,47.48,610,5.11,968.17,7.19,0
44,65.0,671,11.36,904.6,6.84,1
19,68.68,679,13.42,913.77,9.73,1
38,62.43,643,3.94,861.52,8.19,1
27,64.45,809,4.24,1087.61,2.66,0
21,65.72,700,7.63,1359.81,6.19,0
37,62.07,617,5.41,964.39,8.73,1
32,48.6,579,5.48,1182.05,5.28,0
43,47.26,708,7.9,803.92,6.51,1
22,58.43,615,14.15,750.05,6.62,1
27,58.11,831,9.91,726.6,8.89,1
18,66.44,710,11.61,697.96,4.93,1
18,76.52,719,0.47,835.42,5.15,1
53,65.16,697,9.22,1094.94,7.26,0
56,47.84,759,3.15,1120.65,7.02,0
36,27.28,512,11.03,787.88,7.28,0
27,48.47,596,10.07,828.74,6.98,1
32,39.83,752,7.81,899.55,6.32,1
44,49.04,785,3.77,951.5,7.34,1
30,63.63,594,4.55,1029.08,6.81,0
37,61.27,553,4.79,812.19,6.13,0
35,87.87,692,8.29,855.91,6.4,0
29,67.25,714,7.21,1198.03,5.69,1
30,88.64,690,10.26,838.71,5.44,1
38,70.73,676,10.83,773.59,7.34,1
25,76.29,550,3.46,881.18,4.54,0
40,54.62,654,7.43,917.19,7.53,0
30,43.88,664,7.39,561.01,6.1,1
36,53.27,642,5.71,802.39,6.35,0
49,59.82,546,8.83,992.39,6.23,0
33,50.58,721,7.47,1340.99,7.25,1
44,44.98,741,4.28,783.65,8.72,1
18,66.25,624,5.57,1068.27,9.21,1
30,44.92,667,4.95,939.43,8.07,0
35,37.0,645,3.82,1155.2,6.62,0
54,43.17,646,5.74,763.85,7.7,1
18,56.48,715,2.11,1142.7,3.47,0
34,45.14,716,7.42,1208.46,7.41,0
50,56.58,755,10.21,1217.81,7.08,1
27,69.01,754,6.15,1214.03,4.18,0
33,68.62,668,8.84,941.99,5.63,0
38,50.09,850,6.47,1028.69,6.92,1
37,40.44,788,2.93,807.69,7.07,1
51,51.37,634,12.02,410.96,7.94,1
39,69.83,689,0.0,956.29,9.0,0
48,73.34,541,6.03,864.58,6.28,0
31,65.29,682,3.69,1111.87,4.79,0
28,78.02,797,10.75,1089.63,7.73,1
33,85.94,850,6.65,666.32,8.43,1
23,52.75,672,13.67,1414.61,8.4,0
40,82.3,703,6.11,985.39,7.21,1
31,56.09,722,3.72,617.48,9.5,1
28,75.3,819,0.87,648.29,6.09,1
40,70.63,611,9.32,420.89,8.9,1
24,30.34,850,3.5,1068.0,4.76,1
43,45.51,658,4.74,784.09,3.1,0
30,41.68,598,9.68,715.11,4.73,1
47,33.27,658,9.16,758.33,5.64,0
31,73.19,623,4.17,833.87,6.5,0
41,91.03,709,4.64,1026.64,5.1,1
37,56.13,564,0.73,538.22,6.69,0
42,72.81,690,0.0,664.64,7.47,1
36,82.27,726,8.29,1002.31,7.03,1
18,63.12,784,8.62,769.3,6.29,1
45,59.62,728,7.07,1028.1,8.3,1
34,56.31,779,6.56,790.56,5.3,1
43,68.06,638,3.88,1246.46,6.14,0
42,73.12,708,10.4,945.91,5.68,1
27,66.93,524,0.65,1169.78,7.48,0
26,66.41,672,4.59,1013.91,5.86,0
42,59.23,707,6.48,1027.22,7.1,1
32,36.11,713,6.0,734.47,7.72,1
44,73.47,570,5.99,1156.82,5.74,0
33,40.73,653,4.44,947.47,4.1,0
45,69.29,662,7.62,690.16,6.16,0
39,71.34,650,2.35,435.8,5.31,0
38,42.89,731,5.57,930.79,5.54,0
31,50.88,665,7.3,1231.73,2.79,0
37,91.82,687,5.0,700.43,4.07,0
47,58.81,646,6.01,693.02,7.7,0
34,41.7,755,6.65,830.42,5.09,1
40,72.01,760,0.72,1142.27,8.23,0
35,48.41,658,1.0,495.91,5.43,0
36,31.19,850,6.4,756.96,7.23,1
52,67.8,626,4.17,678.73,6.12,0
47,46.25,751,4.36,1023.66,7.47,1
36,64.82,613,7.71,868.6,6.12,0
37,47.81,734,3.03,823.75,6.82,0
28,70.61,729,0.0,860.38,8.35,1
33,62.75,609,10.97,1072.66,7.21,1
38,21.16,671,9.63,1146.75,5.47,0
44,65.73,811,9.59,1125.42,3.69,0
42,55.65,623,2.64,1026.59,6.34,0
24,81.25,708,5.77,1204.46,7.15,1
45,65.93,703,2.19,695.04,6.73,1
34,71.34,677,5.82,985.29,5.18,0
25,49.34,559,4.96,1416.69,6.73,0
48,48.15,738,2.77,495.92,7.49,1
50,59.62,681,7.51,782.47,8.59,1
38,54.59,757,5.22,672.11,6.16,1
42,80.07,696,11.17,963.52,10.0,1
43,57.7,685,6.26,1216.32,8.68,0
49,41.63,706,0.0,1018.25,6.75,0
42,47.59,611,0.56,852.19,6.89,0
22,74.48,789,12.29,1020.05,8.58,1
55,57.49,654,4.92,836.26,5.06,0
46,56.69,655,6.72,942.76,5.3,0
30,75.9,770,6.03,1036.09,4.57,0
25,46.28,697,10.25,1285.62,6.12,0
40,26.47,663,0.28,998.88,5.21,0
32,47.21,709,9.99,947.89,5.97,0
38,63.63,724,9.78,1347.79,6.45,0
42,56.26,672,6.02,469.69,4.43,0
29,36.59,745,7.24,879.76,8.55,1
24,75.24,591,4.89,736.92,8.29,1
39,62.45,698,0.94,847.55,5.81,1
30,65.84,736,7.74,1032.87,8.72,1
36,66.29,724,6.74,1115.75,7.08,1
22,40.52,523,6.8,785.51,8.15,0
32,64.54,671,7.45,1047.21,4.47,1
42,73.61,595,4.19,702.52,6.0,0
41,77.1,770,10.48,618.29,7.44,1
27,70.82,653,6.02,915.59,6.25,0
23,67.7,762,7.63,851.92,6.24,1
35,33.94,595,5.18,1227.92,6.33,0
41,59.78,707,9.15,1368.26,7.06,1
39,45.65,681,6.31,766.12,6.67,0
30,79.23,850,5.74,501.46,8.84,1
38,76.96,762,9.62,599.22,5.02,1
50,45.74,758,0.83,716.15,6.64,0
37,59.31,822,5.16,945.61,7.56,1
19,63.73,700,4.16,842.54,4.63,0
37,73.51,673,7.12,623.13,5.98,1
55,34.87,665,6.95,1292.95,6.76,0
22,26.86,703,5.96,1045.83,8.75,1
35,60.57,500,3.86,1286.98,6.7,0
33,22.03,680,5.93,503.76,7.64,1
36,62.38,696,6.97,1179.99,7.74,0
37,68.88,669,5.46,867.21,2.37,0
46,78.54,573,9.32,813.8,6.62,0
36,50.66,670,7.84,905.35,5.85,0
48,62.42,573,6.06,746.11,8.75,0
34,69.77,804,0.0,868.54,7.55,1
31,42.36,662,5.35,1108.21,7.81,0
28,73.73,536,7.89,468.14,7.28,1
18,64.12,666,5.16,1229.41,6.66,0
38,50.92,743,6.91,986.33,7.75,1
56,62.12,692,5.33,875.75,6.47,0
